Question,Answer
Phí phạt rút tiền trước hạn đối với Tiền gửi có kỳ hạn NUST Sahar là gì?,"Việc rút tiền Tiền gửi có kỳ hạn NUST Sahar trước ngày đáo hạn sẽ chịu phí phạt rút trước hạn như sau: Số tiền gốc x 1,5% mỗi năm tính trên thời gian còn lại của Tiền gửi có kỳ hạn. Mức phí tối thiểu là 1,5% số tiền gốc. Số tiền phạt sẽ chỉ trong phạm vi lợi nhuận đã trả/ có thể trả."
Phí Xử lý Hồ sơ là bao nhiêu?,Phí xử lý sẽ được tính theo Biểu phí (SOC) hiện hành của Ngân hàng.
Tài khoản NUST Sahar thuộc loại tài khoản nào?,"Bộ sản phẩm Tiền gửi NUST Sahar bao gồm các loại sau: 1- Tài khoản Vãng lai NUST Sahar, 2- Tài khoản Tiết kiệm NUST Sahar, 3- Tiền gửi có kỳ hạn NUST Sahar, 4- Tài khoản Vãng lai Dễ dàng NUST Sahar."
Độ tuổi tối thiểu để đủ điều kiện mở Tài khoản NUST Waqaar & Yêu cầu số tiền gửi tối thiểu là gì?,"Độ tuổi tối thiểu để đủ điều kiện là 55 tuổi. Đối với tài khoản chung, chủ tài khoản chính phải đáp ứng tiêu chí về độ tuổi."
Việc khai báo mục đích gửi tiền đến Pakistan có quan trọng không?,"Có, việc cung cấp mục đích gửi tiền đến Pakistan là bắt buộc."
Có độ tuổi tối thiểu nào để được hỗ trợ tài chính trong PMYB & ALS và có yêu cầu trình độ/kinh nghiệm bắt buộc nào không?,"Tất cả công dân Pakistan từ 21 đến 45 tuổi đều đủ điều kiện nộp đơn, tuy nhiên đối với các doanh nghiệp liên quan đến CNTT/Thương mại điện tử, độ tuổi tối thiểu sẽ là 18 tuổi (yêu cầu ít nhất phải tốt nghiệp trung học cơ sở hoặc có trình độ học vấn tương đương)."
Dịch vụ Chuyển tiền Kiều hối của NUST có tính phí không?,Dịch vụ Chuyển tiền Kiều hối của NUST là miễn phí.
Hạn mức cho vay của Ask Fauri Business Finance là gì?,Tối đa 200 triệu Rs (Cho tất cả sản phẩm).
Phí bảo hiểm là bao nhiêu?,Tính theo thực tế.
Có thời gian ân hạn nào được cho phép trong bất kỳ hình thức tài trợ nào không?,Thời gian ân hạn 3 tháng được áp dụng cho AFBF-2 (Chỉ cho Khoản vay Trung và Dài hạn).
Ngân hàng NUST có cung cấp tài khoản nào cho Người Pakistan không định cư (NRP) không?,"Có, Tài khoản Kỹ thuật số Roshan. Được thiết kế đặc biệt cho các cá nhân Người Pakistan không định cư (NRP) muốn thực hiện các hoạt động ngân hàng, thanh toán và đầu tư tại Pakistan."
Các lợi ích miễn phí của Tài khoản Số Asaan NUST là gì?,"Một số lợi ích miễn phí của Tài khoản Số Asaan NUST bao gồm: Phát hành miễn phí sổ séc đầu tiên (25 tờ), Phát hành thẻ ghi nợ PayPak đầu tiên miễn phí, Giao sổ séc và thẻ ghi nợ đầu tiên miễn phí, Dịch vụ cảnh báo SMS miễn phí (Giao dịch số), Sao kê điện tử & Ngân hàng trực tuyến I-Net miễn phí, Gửi/Rút tiền mặt trực tuyến liên chi nhánh miễn phí, Chuyển khoản nội bộ miễn phí trong NUST qua chi nhánh và Phát hành séc ngân hàng miễn phí."
Tiêu chí về độ tuổi để đăng ký Tài chính Cá nhân NUST là gì?,"Tối thiểu: Người hưởng lương: 21 tuổi (18 tuổi đối với Lực lượng Vũ trang), SEB/SEP: 23 tuổi, Khách hàng Prime: 25 tuổi. Tối đa: Nhân viên chính thức: 60 tuổi, Theo hợp đồng: 65 tuổi, Người hưởng lương hưu: 65 tuổi (70 tuổi đối với Lực lượng Vũ trang), SEB/SEP: 65 tuổi tại thời điểm Khoản vay Đáo hạn."
Các khoản phí dịch vụ/tài liệu/pháp lý tại NUST Imarat Finance là bao nhiêu?,Theo thực tế.
Tỷ lệ Mark-up hiện tại của Tài chính Nhà máy Bột mì NUST là bao nhiêu?,"Tài chính Tiền mặt: KIBOR trung bình 3 tháng + 3% mỗi năm. Tài chính Hoạt động: KIBOR trung bình 3 tháng + 3,5% mỗi năm (được xem xét/điều chỉnh hàng quý)."
Có điều kiện nào liên quan đến việc duy trì tài khoản ngân hàng để được sử dụng Tài chính NUST Imarat không?,Bảng sao kê tài khoản ngân hàng tối thiểu 1 năm với NUST hoặc Bảng sao kê ngân hàng tối thiểu 2 năm với bất kỳ ngân hàng nào khác.
Ai có thể đăng ký Tài chính NUST Ujala?,1. Tài trợ SE/ME 2. Tài trợ cho Nhà cung cấp/Nhà phân phối 3. Tài trợ cho Nhân viên NUST 4. Tài trợ cho Ứng viên trong nước (dành riêng cho nhân viên thuộc khu vực doanh nghiệp/chính phủ)
Thị trường mục tiêu của Tài khoản Số Asaan của NUST là gì?,Tài khoản Số Asaan của NUST được thiết kế đặc biệt cho các phân khúc khách hàng không có tài khoản ngân hàng/ít sử dụng ngân hàng. Tài khoản này phù hợp nhất nhưng không giới hạn cho lực lượng lao động có tay nghề/không có tay nghề.
Nơi nào không được phép tài trợ?,"Việc tài trợ sẽ không được phép cho: Bất động sản Thương mại, Xây dựng hoặc sở hữu đất trên khu vực lấn chiếm Đất Công/Đất của Chính phủ, Các bất động sản xây dựng trái với Quy định của Cơ quan Nhà ở."
Yêu cầu bảo đảm để được cấp tài chính NUST Imarat là gì?,"i. Thế chấp hiệu lực (Công bằng/hoặc đã đăng ký biên nhận) phải được tạo trên chính tài sản Thương mại/Công nghiệp đô thị được tài trợ. ii. 03 séc có kỳ hạn với tổng số tiền khoản vay cộng lãi. iii. Bảo lãnh cá nhân từ người vay, tất cả các đối tác và giám đốc của công ty cùng với 'Bản kê khai tài sản ròng cá nhân'. iv. Tài sản dựa trên Fard phải được đăng ký tương đương với tổng số tiền vay."
Bancassurance được cung cấp bởi ba công ty cung cấp bảo hiểm sau:,· Công ty TNHH Bảo hiểm Nhân thọ NUST · Công ty TNHH Bảo hiểm Nhân thọ EFU · Công ty TNHH Bảo hiểm Nhân thọ Jubilee
Các khoản phí dịch vụ/tài liệu/pháp lý trong Tài chính Xay xát Bột mì NUST là bao nhiêu?,Theo thực tế.
Ai có thể mở Tài khoản Chuyển tiền Pak Wattan?,Người nhận chuyển tiền hợp pháp (PRI) có thể mở tài khoản này.
Bancassurance được cung cấp bởi ba công ty cung cấp bảo hiểm sau:,"• Công ty TNHH Bảo hiểm Nhân thọ NUST
• Công ty TNHH Bảo hiểm Nhân thọ EFU
• Công ty TNHH Bảo hiểm Nhân thọ Jubilee."
Bancassurance được cung cấp bởi ba công ty cung cấp bảo hiểm sau:,"• Công ty TNHH Bảo hiểm Nhân thọ NUST
• Công ty TNHH Bảo hiểm Nhân thọ EFU
• Công ty TNHH Bảo hiểm Nhân thọ Jubilee"
NUST4Car – Cơ sở Tài chính Ô tô của Ngân hàng NUST là gì?,"NUST4Car là một cơ sở tài chính ô tô do Ngân hàng NUST cung cấp, hỗ trợ các cá nhân tài trợ cho việc mua xe ô tô thông qua các kế hoạch trả góp dễ dàng và lãi suất cạnh tranh."
Tỷ lệ Mark-up hiện tại của Tài chính Gạo NUST là bao nhiêu?,"Tài chính Tiền mặt: KIBOR 3 tháng + Lên đến 3,00% mỗi năm, Tài chính Hoạt động: KIBOR 3 tháng + Lên đến 3,50% mỗi năm (được xem xét/điều chỉnh hàng quý)."
Tiêu chí về độ tuổi để đăng ký Tài chính Cá nhân NUST là gì?,"Tối thiểu: Người hưởng lương: 21 tuổi (18 tuổi đối với Lực lượng Vũ trang), SEB/SEP: 23 tuổi, Khách hàng Prime: 25 tuổi. Tối đa: Nhân viên chính thức: 60 tuổi, Theo hợp đồng: 65 tuổi, Người hưởng lương hưu: 65 tuổi (70 tuổi đối với Lực lượng Vũ trang), SEB/SEP: 65 tuổi tại thời điểm Khoản vay Đáo hạn."
Tôi muốn tìm hiểu về việc mở tài khoản vãng lai cho mục đích kinh doanh tại Ngân hàng của Quý vị. Xin vui lòng cho tôi biết những lựa chọn mà tôi có?,"Tài khoản Doanh nghiệp NUST Value Premium phù hợp nhất cho các doanh nghiệp vừa và lớn, các công ty hợp danh và các tổ chức doanh nghiệp."
Tôi có thể trả khoản vay trước khi đáo hạn không?,"Có. Bạn có thể trả khoản vay trước khi đáo hạn. Tuy nhiên, các khoản phí sẽ được áp dụng theo Quy chế phí (SOC) hiện hành."
Tài khoản này có được bảo hiểm không?,"• Bảo hiểm Rút tiền mặt tại ATM lên đến hạn mức rút tiền mặt hàng ngày của thẻ ghi nợ từ các máy ATM của Ngân hàng NUST. • Bảo hiểm 'Tử vong do Tai nạn & Thương tật Vĩnh viễn' 24 giờ trên toàn thế giới cho chủ thẻ ghi nợ. 500.000 Rs và 700.000 Rs tương ứng cho Thẻ ghi nợ Classic và Gold. • Bảo hiểm 'Tử vong do Tai nạn & Thương tật Vĩnh viễn' 24 giờ trên toàn thế giới. Số tiền bảo hiểm cho mỗi chủ tài khoản sẽ tương đương với bốn lần số dư trung bình hoàn thành trong sáu tháng qua – tối đa lên đến 2,5 triệu Rs."
Tài khoản Kỹ thuật số Asaan của NUST là gì?,"Tài khoản Kỹ thuật số Asaan của NUST là một sản phẩm ngân hàng số cung cấp một nền tảng đơn giản, dễ sử dụng để khách hàng quản lý tài chính của mình một cách thuận tiện trực tuyến."
Các tính năng chính của Tiền gửi có kỳ hạn NUST Sahar là gì?,"Linh hoạt lựa chọn nhiều kỳ hạn: 1, 3 hoặc 5 Năm. Khoản đầu tư bắt đầu từ mức thấp chỉ 50.000 Rs. Thanh toán lợi nhuận hàng tháng vào Tài khoản vãng lai NUST Sahar của bạn. Có tùy chọn tái tục. Các giao dịch chỉ được đặt từ Tài khoản vãng lai NUST Sahar."
Ngân hàng có chịu trách nhiệm về việc chậm trễ trong đặt chỗ hoặc giao xe không?,"Không. Ngân hàng không chịu bất kỳ trách nhiệm nào trong vấn đề này, vì điều đó nằm ngoài tầm kiểm soát của ngân hàng."
Tài khoản Tiền gửi Đặc biệt NUST (NSDA) là gì?,"Tài khoản Tiền gửi Đặc biệt NUST (NSDA) là một tài khoản tiết kiệm cung cấp các lợi ích đặc biệt, với lãi suất cạnh tranh và kỳ hạn linh hoạt được thiết kế để đáp ứng các mục tiêu tài chính cụ thể của khách hàng."
Các khoản phí ngân hàng cho tài khoản này là gì?,Tất cả các khoản phí ngân hàng được áp dụng theo Biểu phí hiện hành.
Có lợi ích nào khác khi mở Tài khoản Chuyển tiền PakWatan không?,"• Miễn thuế khấu trừ tại nguồn (WHT) khi rút tiền mặt từ các khoản chuyển tiền về nước từ nước ngoài. • Khách hàng cũng có thể đủ điều kiện nhận Tài chính Cá nhân, Thẻ Tín dụng và Tài chính Ô tô sau sáu tháng duy trì Tài khoản Chuyển tiền PakWatan, tùy thuộc vào các tiêu chí đủ điều kiện của ngân hàng."
Lãi suất cho Tài khoản Tiết kiệm NUST Maximiser là bao nhiêu?,Chi trả lợi nhuận: Hàng tháng. Lãi suất: 0.19.
Có giới hạn nào đối với chi tiêu quốc tế không?,"Theo chỉ thị của Ngân hàng Nhà nước (SBP) có hiệu lực từ ngày 1 tháng 11 năm 2022, giới hạn tối đa hàng năm trên toàn ngành là 30.000 USD/người đối với các giao dịch xuyên biên giới qua thẻ (thẻ ghi nợ/thẻ tín dụng và thẻ ảo). Trách nhiệm chính thuộc về khách hàng trong việc đảm bảo rằng giới hạn hàng năm của mình không bị vượt quá bất cứ lúc nào. Để tránh mọi bất tiện, Quý khách được đề nghị vui lòng hạn chế chi tiêu quốc tế trong giới hạn đã quy định. Các khoản thanh toán thương mại xuyên biên giới qua thẻ phát hành cho cá nhân là không được phép. Lưu ý: Ngân hàng NUST có quyền từ chối bất kỳ đơn đăng ký nào theo tiêu chí của Ngân hàng."
Ngân hàng NUST cung cấp những loại sản phẩm Chuyển tiền trong nước nào?,"NUST cung cấp các Sản phẩm Chuyển tiền sau đây để đáp ứng nhu cầu của nhiều đối tượng thụ hưởng chuyển tiền trong nước tại Pakistan:
• Thanh toán Tiền mặt tại quầy (CoC) cho khách hàng vãng lai
• Chuyển khoản vào Tài khoản NUST
• Chuyển khoản vào Tài khoản Ngân hàng Khác thông qua Chuyển tiền Liên ngân hàng (IBFT) & Thanh toán bù trừ gộp thời gian thực (RTGS)"
Mục đích nào mà Tài chính Xay xát Bột mì NUST được cung cấp?,"Tài trợ Tiền mặt (CF) để đáp ứng nhu cầu vốn lưu động của hoạt động kinh doanh xay xát bột mì cho việc mua sắm lúa mì theo công suất xay xát. Tài trợ Linh hoạt (RF) để đáp ứng các nhu cầu vốn lưu động như vận chuyển, lương & tiền lương, tiện ích và các chi phí hành chính khác (Việc mua sắm lúa mì bằng nguồn vốn RF bị hạn chế)."
Làm thế nào để đăng ký Tài khoản Roshan Digital?,"Khách hàng có thể truy cập trang web của Ngân hàng NUST và nhấp vào 'Đăng ký Tài khoản Roshan Digital' để mở tài khoản. Khách hàng sẽ hoàn thành mẫu đơn mở tài khoản và gửi các tài liệu cần thiết. Yêu cầu mở Tài khoản Roshan Digital của khách hàng sẽ được xử lý trong vòng 48 giờ làm việc. Trong trường hợp có bất kỳ sai lệch nào hoặc yêu cầu bổ sung thông tin, ngân hàng sẽ liên hệ với khách hàng theo các chi tiết liên hệ đã cung cấp."
Tài khoản Chia sẻ Lợi nhuận và Thua lỗ (PLS) là gì?,"Tài khoản Chia sẻ Lợi nhuận và Thua lỗ (PLS) là một loại tài khoản ngân hàng Hồi giáo, trong đó lợi nhuận và thua lỗ được chia sẻ giữa ngân hàng và chủ tài khoản dựa trên thỏa thuận đã thiết lập."
Có phí thanh toán trễ không?,Phí thanh toán trễ 1.000 PKR cộng FED sẽ được tính sau ngày thứ 30 kể từ khi khoản trả góp quá hạn.
Tiêu chí tuổi tối đa để đăng ký Tài chính Thế chấp NUST là gì?,"Nhân viên biên chế: 60 tuổi tại thời điểm đáo hạn khoản vay, Nhân viên hợp đồng: 65 tuổi tại thời điểm đáo hạn khoản vay, Người hưởng lương hưu: 65 tuổi tại thời điểm đáo hạn khoản vay, Tự kinh doanh/Tự hành nghề (SEB/SEP): 65 tuổi tại thời điểm đáo hạn khoản vay."
